HUC,REF_SITE_NO,DATE,COUNTY,PROJECT,WATERWAY,COMMONLOC,ROAD_NO,RIVER_BASIN,STATE,LATITUDE,LONGITUDE,COLLECTORS,SITE_COMMENTS,SCI_NAME,SCI_CLEAN
,,10/11/01,Hanover,,Totopotomoy Creek system,,,ATL:,VA,37.6524,-77.3312,Len Smock,Coordinates estimated,Menetus dilatatus,Menetus dilatatus
,,10/11/01,Hanover,,Mill Creek,Totopotomoy Creek system,,ATL:,VA,37.6639,-77.2994,Len Smock,Coordinates estimated,Menetus dilatatus,Menetus dilatatus
02080106,8-LOC001.31,04/22/04,Hanover,VADEQ,Locust Creek,About 200 meters upstream of SR608,,ATL:York,VA,37.9034,-77.7164,WGS,2004 Probabilistic VAEQ99-428,Physa acuta,Physa acuta
02080106,8-NAR025.28,09/22/05,Hanover,VADEQ,North Anna River,2 miles upstream SR 603,,ATL:York,VA,37.9494,-77.6171,WGS,Probabilistic Site - VAEQ99-573,Physa acuta,Physa acuta
020801060304,F04008,06/17/05,Hanover,VCU-INSTAR,Beech Creek,,Off Rte 670,ATL:York,VA,37.7633,-77.5839,,Below farm road,Physa acuta,Physa acuta
020801060304,F04011,06/17/05,Hanover,VCU-INSTAR,Stagg Creek,,Above Rte 657,ATL:York,VA,37.7491,-77.5535,,,Physa acuta,Physa acuta
02080206,2-XYC000.31,04/13/06,Hanover,VADEQ,X-Trib to Chickahominy River,100 Meters below culvert from Overhill Lake,,ATL:James,VA,37.6896,-77.5488,WGS,2006 Probabilistic station VAW05547-022,Physa acuta,Physa acuta
02080206,2-XDD000.84,05/02/06,HANOVER,VADEQ,XT CHICKAHOMINY RIVER,0.25 MILES BELOW TYSON STP,,ATL:James,VA,37.6961,-77.5486,WGS,THIS STATION IS SAMPLED TO ASSESS THE PERFORMANCE AND IMPACT OF THE TYSON STP TO THE RECEIVING STREAM.,Physa acuta,Physa acuta
020801060304,F04003,04/01/04,Hanover,VCU-INSTAR,Falling Creek,,Above Rte 665,ATL:York,VA,37.7592,-77.5197,,very little water during June sampling,Physa acuta,Physa acuta
020801060702,F11004,06/17/05,Hanover,VCU-INSTAR,Little River,,Above Rte 688,ATL:York,VA,37.8455,-77.5104,,,Physa acuta,Physa acuta
020801060702,F11005,07/19/05,Hanover,VCU-INSTAR,Little River tributary,,Above Rte 1,ATL:York,VA,37.8493,-77.4793,,"Just above mouth, at intersection with Little River",Physa acuta,Physa acuta
,Jam20,08/03/05,Hanover,,Kersey Ck,"Wayside Park, Hanover Hills",US 301,ATL:,VA,37.7014,-77.3845,R. T. Dillon,,Physa acuta,Physa acuta
,,10/16/01,Hanover,,Totopotomoy Creek,L. Smock ref. reach stream 2,,ATL:,VA,37.6524,-77.3312,Len Smock,Coordinates estimated,Physa acuta,Physa acuta
,,10/11/01,Hanover,,Mill Creek,Totopotomoy Creek system,,ATL:,VA,37.6639,-77.2994,Len Smock,Coordinates estimated,Physa acuta,Physa acuta
02080205,BTW10232007.4,10/27/07,Hanover,Lanceolate Elliptio Genetics Project,South Anna River,1.5 mi N of Vontay,SR 617,ATL:York,VA,37.7726,-77.7494,"B.T. Watson, M.E. Bradley",,Pleurocera virginica,Pleurocera virginica
02080106,PHS08012006.1,08/01/06,Hanover,ESS Site Survey (Environmental Reviews),South Anna River,6.5 mi W of Ashland; 200 m US and 800 m DS of proposed intake,U.S. 33+/-,ATL:York,VA,37.7599,-77.6122,P.H. Stevenson,"""Very common""",Pleurocera virginica,Pleurocera virginica
02080106,PHS11191993.1,11/19/93,Hanover,VaDGIF,Little River,0.75 mi SW of Verdon,SR 689+,ATL:York,VA,37.8726,-77.5135,P.H. Stevenson,Banks generally well vegetated and tree lined.  Information from A Survey for the Endangered Dwarf Wedgemussel (Alasmidonta heterodon) in Virginia's Mid-Atlantic Drainages.,Pleurocera virginica,Pleurocera virginica
020801060702,F11004,06/17/05,Hanover,VCU-INSTAR,Little River,,Above Rte 688,ATL:York,VA,37.8455,-77.5104,,,Pleurocera virginica,Pleurocera virginica
020801060702,F11005,07/19/05,Hanover,VCU-INSTAR,Little River tributary,,Above Rte 1,ATL:York,VA,37.8493,-77.4793,,"Just above mouth, at intersection with Little River",Pleurocera virginica,Pleurocera virginica
02080106,VMH10311989.1,10/31/89,Hanover,VMNH,Little River,2mi S of Doswell,I-95+,ATL:York,VA,37.8247,-77.4558,R.L. Hoffman,,Pleurocera virginica,Pleurocera virginica
020801060702,F11005,07/19/05,Hanover,VCU-INSTAR,Little River tributary,,Above Rte 1,ATL:York,VA,37.8493,-77.4793,,"Just above mouth, at intersection with Little River",Somatogyrus virginicus,Somatogyrus virginicus
02080206,BTW10052007.1,10/05/07,Hanover/Henrico,Lanceolate Elliptio Genetics Project,Chickahominy River,0.75 mi S of French Hay,U.S. 1+/-,ATL:James,VA,37.6789,-77.4609,"B.T. Watson, M.E. Bradley",,Campeloma decisum,Campeloma decisum
,ANSP-A15986,10/6/1991,Hanover/King William,,Pamunkey River, Near Old Church,,ATL:James,VA,37.6840,-77.1820,"GILMORE, N. + WIEST, B.",Est. Coords.,Lioplax subcarinata,Lioplax subcarinata
,Jam19,08/03/05,Hanover/King William,,Pamunkey River,,Etna Mills Rd 614,ATL:,VA,37.7683,-77.3326,R. T. Dillon,,Physa acuta,Physa acuta
,ANSP-A15990,10/6/1991,Hanover/New Kent,,Pamunkey River," South bank of Paumunkey River, 0.5 miles downstream from Hanover-New Kent County Line",,ATL:York,VA,37.6253,-77.1222,"GILMORE, N. + WIEST, B.",,Lioplax subcarinata,Lioplax subcarinata
02080206,2-CHK057.85,05/03/04,Henrico,VADEQ,Chickahominy River,"1000 meters upstream I295, 300 meters DS from Highland Springs Golf course",,ATL:James,VA,37.5667,-77.3140,WGS/LDS/GWH,2004 Probabilistic VAEQ99-429,Amnicola limosa,Amnicola limosa
,,07/10/09,Henrico,,Westhampton Lake,University of Richmond campus,,ATL:James,VA,37.5758,-77.5396,Karl R. Kratzer,Email & photo,Bellamya japonica,Bellamya japonica
02080206,DLF10181995.2,10/18/95,Henrico,VaDGIF,unnamed trib to Chickahominy River,1.5mi W of Glen Allen,Frangistown Rd,ATL:James,VA,37.6699,-77.5420,Dean Fowler,old site #CRVU-157,Campeloma decisum,Campeloma decisum
02080206,TCG07102006.3,07/10/06,Henrico,ESS Site Survey (Environmental Reviews),James River,"City of Richmond, CSX bridge",VA 161+,ATL:James,VA,37.5371,-77.4901,"T.W. Savidge, T. Dickinson, S. Garriock",,Campeloma decisum,Campeloma decisum
02080206,DLF06211995.1,06/21/95,Henrico,VaDGIF,North Run,0.5 mi S of St Josephs Villa,Lakeside Ave,ATL:James,VA,37.6211,-77.4619,Dean Fowler,old site #CRVU-97,Campeloma decisum,Campeloma decisum
02080206,DLF10101995.1,10/10/95,Henrico,VaDGIF,Upham Brook,0.75mi WNE Windy Hill Estates,Richmond Henrico TurnpikeVA 627,ATL:James,VA,37.6103,-77.4088,Dean Fowler,old site #CRVU-87,Campeloma decisum,Campeloma decisum
02080206,DLF06201995.2,06/20/95,Henrico,VaDGIF,Boar Swamp,1mi W Bradley Acres,I-64,ATL:James,VA,37.5145,-77.2472,Dean Fowler,old site #CRVU-58,Campeloma decisum,Campeloma decisum
020802060503,G06002,04/04/03,Henrico,VCU-INSTAR,Canal Swamp,,At Portugee Road,ATL:James,VA,37.4752,-77.2215,,,Campeloma decisum,Campeloma decisum
020802060105,G02003,04/03/03,Henrico,VCU-INSTAR,Island Creek,,At Rte 604,ATL:James,VA,37.4370,-77.2158,,,Campeloma decisum,Campeloma decisum
02080206,DLF07181995.1,07/18/95,Henrico,VaDGIF,White Oak Swamp,@ Elko,VA 156,ATL:James,VA,37.4684,-77.2086,Dean Fowler,old site #CRVU-47,Campeloma decisum,Campeloma decisum
02080206,DLF09071995.1,09/07/95,Henrico,VaDGIF,Chickahominy River,1 mi NE of Bottoms Bridge,US 60,ATL:James,VA,37.5027,-77.1921,Dean Fowler,old site #CRVU-40,Campeloma decisum,Campeloma decisum
02080206,2-NTR001.15,09/02/04,Henrico,VADEQ,North Run,Above Mountain Road,,ATL:James,VA,37.6693,-77.4968,WGS/WHS,Probabilistic Site - VAEQ99-164,Ferrissia fragilis,Ferrissia fragilis
02080206,DLF05241995.2,05/24/95,Henrico,VaDGIF,North Run,1mi NW St. Josephs Villa,,ATL:James,VA,37.6357,-77.4731,Dean Fowler,old site #CRVU-99 On the J Sergeant Reynolds Community College Parham Campus,Helisoma anceps,Helisoma anceps
02080206,2-CHK057.85,05/03/04,Henrico,VADEQ,Chickahominy River,"1000 meters upstream I295, 300 meters DS from Highland Springs Golf course",,ATL:James,VA,37.5667,-77.3140,WGS/LDS/GWH,2004 Probabilistic VAEQ99-429,Laevapex fuscus,Laevapex fuscus
02080206,TCG07102006.3,07/10/06,Henrico,ESS Site Survey (Environmental Reviews),James River,"City of Richmond, CSX bridge",VA 161+,ATL:James,VA,37.5371,-77.4901,"T.W. Savidge, T. Dickinson, S. Garriock",,Leptoxis carinata,Leptoxis carinata
,,07/30/02,Henrico,,Westhampton Lake,University of Richmond Campus,,ATL:,VA,37.5758,-77.5396,T. Stewart,,Lymnaea columella,Lymnaea columella
02080206,DLF09051995.2,09/05/95,Henrico,VaDGIF,unnamed trib to North Run,Glen Allen,Mountain Rd,ATL:James,VA,37.6651,-77.5023,Dean Fowler,old site #CRVU-107,Lymnaea columella,Lymnaea columella
020802060503,G06005,04/04/03,Henrico,VCU-INSTAR,White Oak Creek,,Off Charles City Road,ATL:James,VA,37.4892,-77.3158,,,Lymnaea columella,Lymnaea columella
02080206,2-CHK057.85,05/03/04,Henrico,VADEQ,Chickahominy River,"1000 meters upstream I295, 300 meters DS from Highland Springs Golf course",,ATL:James,VA,37.5667,-77.3140,WGS/LDS/GWH,2004 Probabilistic VAEQ99-429,Lymnaea columella,Lymnaea columella
,,06/08/76,Henrico,,James R.,Richmond,,ATL:James,VA,37.5256,-77.4668,R. T. Dillon,,Lymnaea humilis,Lymnaea humilis
02080206,2-CHK057.85,05/03/04,Henrico,VADEQ,Chickahominy River,"1000 meters upstream I295, 300 meters DS from Highland Springs Golf course",,ATL:James,VA,37.5667,-77.3140,WGS/LDS/GWH,2004 Probabilistic VAEQ99-429,Lyogyrus granum,Lyogyrus granum
02080206,2-NTR001.15,03/22/04,Henrico,VADEQ,North Run,Above Mountain Road,,ATL:James,VA,37.6693,-77.4968,LDS/WGS/GWH,Probabilistic Site - VAEQ99-164,Menetus dilatatus,Menetus dilatatus
02080206,2-CHK057.85,05/03/04,Henrico,VADEQ,Chickahominy River,"1000 meters upstream I295, 300 meters DS from Highland Springs Golf course",,ATL:James,VA,37.5667,-77.3140,WGS/LDS/GWH,2004 Probabilistic VAEQ99-429,Menetus dilatatus,Menetus dilatatus
020802060503,G06006,04/04/03,Henrico,VCU-INSTAR,White Oak Creek,,Portugee Rd,ATL:James,VA,37.4837,-77.2559,,,Menetus dilatatus,Menetus dilatatus
,,07/30/02,Henrico,,Westhampton Lake,University of Richmond Campus,,ATL:,VA,37.5758,-77.5396,T. Stewart,,Physa acuta,Physa acuta
02080206,2-NTR001.15,09/08/03,Henrico,VADEQ,North Run,Above Mountain Road,,ATL:James,VA,37.6693,-77.4968,LDS/WGS/GWH,Probabilistic Site - VAEQ99-164,Physa acuta,Physa acuta
,,06/08/76,Henrico,,James R.,Richmond,,ATL:James,VA,37.5256,-77.4668,R. T. Dillon,,Physa acuta,Physa acuta
02080206,2-CHK057.85,05/03/04,Henrico,VADEQ,Chickahominy River,"1000 meters upstream I295, 300 meters DS from Highland Springs Golf course",,ATL:James,VA,37.5667,-77.3140,WGS/LDS/GWH,2004 Probabilistic VAEQ99-429,Physa pomilia,Physa pomilia
02080206,TCG07102006.1,07/10/06,Henrico,ESS Site Survey (Environmental Reviews),James River,City of Richmond,VA 161+,ATL:James,VA,37.5347,-77.4858,"T.W. Salvidge, T. Dickinson, S. Garriock",,Pleurocera virginica,Pleurocera virginica
02080205,2-JMS110.44,05/23/06,Henrico-Richmond City,VADEQ,JAMES RIVER,NORTH BANK,,ATL:James,VA,37.5325,-77.4353,WGS/WHS,THIS STATION IS LOCATED ON THE NORTH SIDE OF THE JAMES RIVER 10O   YDS. ABOVE THE 14th ST.(MAYO's)  BRIDGE IN THE LOWER FALL ZONE. THIS STATION IS SAMPLED TO ASSESS THE EFFECTS OF THE NORTH SIDE CSOs THAT ARE LOCATED IN THE RICHMOND FALL ZONE.,Amnicola limosa,Amnicola limosa
02080205,2-JMS110.34,12/14/06,Henrico-Richmond City,VADEQ,JAMES RIVER,SOUTH BANK,,ATL:James,VA,37.5272,-77.4353,WGS/WHS,"THIS STATION IS LOCATED ON THE SOUTH SIDE OF THE RIVER, .25mi.ABOVE MAYO'S BRIDGE. IT IS SAMPLED TO ASSESS THE EFFECTS OF THE SOUTH SIDE NON-TIDAL CSOs IN RICHMOND.",Ferrissia fragilis,Ferrissia fragilis
02080206,DLF09061995.3,09/06/95,Henrico-Richmond City,VaDGIF,Upham Brook,Dumbarton,Kenmore Rd,ATL:James,VA,37.6003,-77.4861,Dean Fowler,old site #CRVU-93,Helisoma anceps,Helisoma anceps
02080205,2-JMS115.29,05/23/06,Henrico-Richmond City,VADEQ,JAMES RIVER,1.5MI.BELOW RT.147,,ATL:James,VA,37.5494,-77.5119,WGS/WHS,THIS IS A FORMER AMBIENT BIOMONITORING STATION LOCATED IN THE UPPER FALL ZONE AT THE CITY OF RICHMOND'S JAMES RIVER PARK (PONY PASTURE PARK). THIS IS ABOVE ALL OF THE RICHMOND COMBINED SEWER OVERFLOWS (CSOs)& ABOVE ALL OTHER CITY DISCHARGES.,Leptoxis carinata,Leptoxis carinata
2080205,2-JMS110.34,05/23/06,Henrico-Richmond City,VADEQ,JAMES RIVER,SOUTH BANK,,ATL:James,VA,37.5272,-77.4353,WGS/WHS,"THIS STATION IS LOCATED ON THE SOUTH SIDE OF THE RIVER, .25mi.ABOVE MAYO'S BRIDGE. IT IS SAMPLED TO ASSESS THE EFFECTS OF THE SOUTH SIDE NON-TIDAL CSOs IN RICHMOND.",Leptoxis carinata,Leptoxis carinata
02080205,2-PWT001.97,03/02/06,Henrico-Richmond City,VADEQ,Powhite Creek,300 Meters DS from Chippenham Parkway,,ATL:James,VA,37.5244,-77.5273,WGS,2006 Probabilistic station VAW05547-018,Menetus dilatatus,Menetus dilatatus
02080205,2-JMS110.34,05/16/05,Henrico-Richmond City,VADEQ,JAMES RIVER,SOUTH BANK,,ATL:James,VA,37.5272,-77.4353,WGS/SAR,"THIS STATION IS LOCATED ON THE SOUTH SIDE OF THE RIVER, .25mi.ABOVE MAYO'S BRIDGE. IT IS SAMPLED TO ASSESS THE EFFECTS OF THE SOUTH SIDE NON-TIDAL CSOs IN RICHMOND.",Menetus dilatatus,Menetus dilatatus
02080205,2-PWT001.97,10/16/06,Henrico-Richmond City,VADEQ,Powhite Creek,300 Meters DS from Chippenham Parkway,,ATL:James,VA,37.5244,-77.5273,WGS/WHS,2006 Probabilistic station VAW05547-018,Physa acuta,Physa acuta
02080205,2-JMS110.34,05/23/06,Henrico-Richmond City,VADEQ,JAMES RIVER,SOUTH BANK,,ATL:James,VA,37.5272,-77.4353,WGS/WHS,"THIS STATION IS LOCATED ON THE SOUTH SIDE OF THE RIVER, .25mi.ABOVE MAYO'S BRIDGE. IT IS SAMPLED TO ASSESS THE EFFECTS OF THE SOUTH SIDE NON-TIDAL CSOs IN RICHMOND.",Physa acuta,Physa acuta
02080205,2-JMS115.29,05/16/05,Henrico-Richmond City,VADEQ,JAMES RIVER,1.5MI.BELOW RT.147,,ATL:James,VA,37.5494,-77.5119,WGS/SAR,THIS IS A FORMER AMBIENT BIOMONITORING STATION LOCATED IN THE UPPER FALL ZONE AT THE CITY OF RICHMOND'S JAMES RIVER PARK (PONY PASTURE PARK). THIS IS ABOVE ALL OF THE RICHMOND COMBINED SEWER OVERFLOWS (CSOs)& ABOVE ALL OTHER CITY DISCHARGES.,Pleurocera virginica,Pleurocera virginica
02080205,2-JMS115.29,05/23/06,Henrico-Richmond City,VADEQ,JAMES RIVER,1.5MI.BELOW RT.147,,ATL:James,VA,37.5494,-77.5119,WGS/WHS,THIS IS A FORMER AMBIENT BIOMONITORING STATION LOCATED IN THE UPPER FALL ZONE AT THE CITY OF RICHMOND'S JAMES RIVER PARK (PONY PASTURE PARK). THIS IS ABOVE ALL OF THE RICHMOND COMBINED SEWER OVERFLOWS (CSOs)& ABOVE ALL OTHER CITY DISCHARGES.,Somatogyrus virginicus,Somatogyrus virginicus
02080205,2-JMS110.44,05/23/06,Henrico-Richmond City,VADEQ,JAMES RIVER,NORTH BANK,,ATL:James,VA,37.5325,-77.4353,WGS/WHS,THIS STATION IS LOCATED ON THE NORTH SIDE OF THE JAMES RIVER 10O   YDS. ABOVE THE 14th ST.(MAYO's)  BRIDGE IN THE LOWER FALL ZONE. THIS STATION IS SAMPLED TO ASSESS THE EFFECTS OF THE NORTH SIDE CSOs THAT ARE LOCATED IN THE RICHMOND FALL ZONE.,Somatogyrus virginicus,Somatogyrus virginicus
,6.39,07/10/06,Henry,,Rangeley Ck,2 km W of Fieldale,Co 683 Great Rd.,ATL:Dan,VA,36.6942,-79.9636,R. T. Dillon,,Ferrissia fragilis,Ferrissia fragilis
,6.40,07/10/06,Henry,,Leatherwood Ck.,1 km E of Chatmoss,Co 620 Old Liberty Dr.,ATL:Dan,VA,36.6576,-79.8088,R. T. Dillon,,Ferrissia fragilis,Ferrissia fragilis
,6.39,07/10/06,Henry,,Rangeley Ck,2 km W of Fieldale,Co 683 Great Rd.,ATL:Dan,VA,36.6942,-79.9636,R. T. Dillon,,Ferrissia rivularis,Ferrissia rivularis
,6.37,07/10/06,Henry,,Daniel Ck.,3 km N of Bassett Forks,Co 669 Murry Hill Ln,ATL:Dan,VA,36.7657,-79.9228,R. T. Dillon,,Ferrissia rivularis,Ferrissia rivularis
03010103,VMH06171993.1,06/17/93,Henry,VMNH,Smith River,1.5 mi below Philpott,,ATL:Roanoke,VA,36.7871,-80.0070,R.L. Hoffman,,Leptoxis carinata,Leptoxis carinata
03010103,VMH08221987.1,08/22/87,Henry,VMNH,Mayo River,4 mi SSE of Spencer,SR 629,ATL:Roanoke,VA,36.5681,-79.9862,R.L. Hoffman,,Leptoxis carinata,Leptoxis carinata
,6.38,07/10/06,Henry,,Smith R.,Stanleytown,Co 903 ,ATL:Dan,VA,36.7329,-79.9593,R. T. Dillon,,Leptoxis carinata,Leptoxis carinata
,6.39,07/10/06,Henry,,Rangeley Ck,2 km W of Fieldale,Co 683 Great Rd.,ATL:Dan,VA,36.6942,-79.9636,R. T. Dillon,,Pleurocera proxima,Pleurocera proxima
,6.38,07/10/06,Henry,,Smith R.,Stanleytown,Co 903 ,ATL:Dan,VA,36.7329,-79.9593,R. T. Dillon,,Pleurocera proxima,Pleurocera proxima
,6.40,07/10/06,Henry,,Leatherwood Ck.,1 km E of Chatmoss,Co 620 Old Liberty Dr.,ATL:Dan,VA,36.6576,-79.8088,R. T. Dillon,,Pleurocera proxima,Pleurocera proxima
,1007-18,10/16/07,Henry,,Machine Ck.,3 km NE of Leatherwood,"Va 57, Chatham Rd.",ATL:Dan,VA,36.7567,-79.7225,R. T. Dillon,,Pleurocera proxima,Pleurocera proxima
03010103,VMH06101987.1,06/10/87,Henry,VMNH,Mayo River,4 mi S of Spencer,SR 629,ATL:Roanoke,VA,36.5681,-79.9863,R.L. Hoffman,,Pleurocera virginica,Pleurocera virginica
,,05/04/03,Highland,,Jackson River,1.2 km SW of Mustoe,US 220,ATL:,VA,38.3117,-79.6600,"R. T. Dillon, T. W. Stewart, B. T. Watson",,Ferrissia rivularis,Ferrissia rivularis
,,06/10/02,Highland,,South Branch Potomac River,10 km N of Monterey,US220,ATL:Potomac,VA,38.4822,-79.5091,R. T. Dillon,,Ferrissia rivularis,Ferrissia rivularis
,,05/04/03,Highland,,spring-fed brook,1.2 km SW of Mustoe,US 220,ATL:,VA,38.3117,-79.6600,"R. T. Dillon, T. W. Stewart, B. T. Watson",,Fontigens morrisoni,Fontigens morrisoni
,,05/04/03,Highland,,spring-fed brook,2.1 km N of Mustoe,US 220,ATL:,VA,38.3450,-79.6340,"R. T. Dillon, T. W. Stewart, B. T. Watson",,Fontigens morrisoni,Fontigens morrisoni
,USNM-854460,27/10/1991,Highland,,,"Aqua Cave, 1.9 Mile NW Of Williamsville",,ATL:,VA,38.2130,-79.5870,"Hubbard, David A.",Approx. Coords.,Fontigens morrisoni,Fontigens morrisoni
,USNM-854699,29/05/1994,Highland,,,Secret Anthodite Cave,,ATL:,VA,38.3000,-79.6000,"Hubbard, David A.",,Fontigens tartarea,Fontigens tartarea
,,05/04/03,Highland,,spring-fed brook,1.2 km SW of Mustoe,US 220,ATL:,VA,38.3117,-79.6600,"R. T. Dillon, T. W. Stewart, B. T. Watson",,Helisoma anceps,Helisoma anceps
02080201,BTW10082008.1,10/08/08,Highland,Aquatic Surveys,Bullpasture River,0.75 mi NW of Flood @ Faircloth property,SR 678 (along),ATL:James,VA,38.2408,-79.5724,"B.T. Watson, M.E. Bradley",,Helisoma anceps,Helisoma anceps
02070001,MAM10122000.1,10/12/00,Highland,VaDGIF,South Branch Potomac River,at Blue Grass,SR 642,ATL:Potomac,VA,38.4973,-79.5461,"M. McGregor, J. Baisden",,Helisoma anceps,Helisoma anceps
,,06/10/02,Highland,,South Branch Potomac River,10 km N of Monterey,US220,ATL:Potomac,VA,38.4822,-79.5091,R. T. Dillon,,Helisoma anceps,Helisoma anceps
,,06/10/02,Highland,,Bullpasture River ,McDowell,US250,ATL:,VA,38.3313,-79.4877,R. T. Dillon,,Helisoma anceps,Helisoma anceps
02080201,MAM07272001.2,07/27/01,Highland,VaDGIF,Jackson River,~ 3 mi S of Mustoe and 3 mi N of Bolar,along U.S. 220,ATL:James,VA,38.2649,-79.6679,"M.A. McGregor, Brian Frye",Sampled at private landowner site.,Leptoxis carinata,Leptoxis carinata
,,05/04/03,Highland,,Jackson River,1.2 km SW of Mustoe,US 220,ATL:,VA,38.3117,-79.6600,"R. T. Dillon, T. W. Stewart, B. T. Watson",,Leptoxis carinata,Leptoxis carinata
02080201,AHC07011984.1,07/01/84,Highland,VaDGIF,Jackson River,7 mi S of Monterey,SR 607,ATL:James,VA,38.3233,-79.6406,"A. Gerienich, A. Moser","Station Number 2101A.  Data is from Status Survey of the James Spinymussel, Canthyria collina, in the James River, Virginia.",Leptoxis carinata,Leptoxis carinata
,,05/04/03,Highland,,Jackson River,2.1 km N of Mustoe,US 220,ATL:,VA,38.3450,-79.6340,"R. T. Dillon, T. W. Stewart, B. T. Watson",,Leptoxis carinata,Leptoxis carinata
02080201,VMH05111987.1,05/11/87,Highland,VMNH,Jackson River,Vanderpool,U.S. 220,ATL:James,VA,38.3677,-79.6241,R.L. Hoffman,,Leptoxis carinata,Leptoxis carinata
02080201,MAM04241998.5,04/24/98,Highland,VaDGIF,unnamed trib to West Strait Creek,at Monterey,US 220,ATL:James,VA,38.4105,-79.5757,"M.A. McGregor, P. Burgess",at intersection of US 220 and SR 1004 across from Exxon station,Leptoxis carinata,Leptoxis carinata
02080201,BTW10082008.1,10/08/08,Highland,Aquatic Surveys,Bullpasture River,0.75 mi NW of Flood @ Faircloth property,SR 678 (along),ATL:James,VA,38.2408,-79.5724,"B.T. Watson, M.E. Bradley",,Leptoxis carinata,Leptoxis carinata
,,06/10/02,Highland,,South Branch Potomac River,10 km N of Monterey,US220,ATL:Potomac,VA,38.4822,-79.5091,R. T. Dillon,,Leptoxis carinata,Leptoxis carinata
,,06/10/02,Highland,,Bullpasture River ,McDowell,US250,ATL:,VA,38.3313,-79.4877,R. T. Dillon,,Leptoxis carinata,Leptoxis carinata
02080201,MAM08232001.4,08/23/01,Highland,VaDGIF,Bullpasture River,1 mi N of McDowell,SR 617+,ATL:James,VA,38.3476,-79.4869,"M. McGregor, J. Baisden",Landowner Kyle O'Baugh,Leptoxis carinata,Leptoxis carinata
02080201,MAM08232001.5,08/23/01,Highland,VaDGIF,Cowpasture River,3.5 mi E of McDowell; 100 m downstream of U.S. 250 bridge,SR 614/U.S. 250-,ATL:James,VA,38.3251,-79.4367,"M. McGregor, J. Baisden",,Leptoxis carinata,Leptoxis carinata
,,05/04/03,Highland,,spring-fed brook,1.2 km SW of Mustoe,US 220,ATL:,VA,38.3117,-79.6600,"R. T. Dillon, T. W. Stewart, B. T. Watson",,Lymnaea humilis,Lymnaea humilis
,,06/10/02,Highland,,South Branch Potomac River,10 km N of Monterey,US220,ATL:Potomac,VA,38.4822,-79.5091,R. T. Dillon,,Lymnaea humilis,Lymnaea humilis
,,06/10/02,Highland,,Bullpasture River ,McDowell,US250,ATL:,VA,38.3313,-79.4877,R. T. Dillon,,Lymnaea humilis,Lymnaea humilis
,ANSP-355087,12/28/1979,Highland,,Jackson River,Four miles South of Monterey,US 220,ATL:James,VA,38.3706,-79.6194,"DILLON, R.",,Physa acuta,Physa acuta
02080201,BTW10082008.1,10/08/08,Highland,Aquatic Surveys,Bullpasture River,0.75 mi NW of Flood @ Faircloth property,SR 678 (along),ATL:James,VA,38.2408,-79.5724,"B.T. Watson, M.E. Bradley","ID changed from P. gyrina by R.T. Dillon: ""The live critter (photo 1107) looks like a big Physa acuta to me.""",Physa acuta,Physa acuta
,,06/10/02,Highland,,South Branch Potomac River,10 km N of Monterey,US220,ATL:Potomac,VA,38.4822,-79.5091,R. T. Dillon,,Physa acuta,Physa acuta
02080201,VMH07101988.5,07/10/88,Highland,VMNH,Cold spring,2.8 mi S of Mustoe,U.S. 220 (along),ATL:James,VA,38.2974,-79.6620,R.L. Hoffman,,Physa gyrina,Physa gyrina
